GK_ID,피슈팅,선방
246199987,9,6
300216065,3,0
270233267,3,2
826226753,1,0
237192119,3,0
270233267,4,2
270233267,1,0
828192119,10,6
300228789,7,5
270233267,2,2
270233267,3,0
206164835,5,1
300262621,3,1
270233267,8,5
270233267,1,1
828215698,4,0
270233267,2,1
300225395,3,1
283211101,3,1
804262621,5,1
221192448,5,1
283211101,4,1
206203775,4,3
283211101,6,4
283211101,5,1
300235840,3,3
283211101,2,0
829204883,6,2
834230621,10,6
283211101,1,0
252167948,5,1
283211101,4,0
283211101,4,2
206024630,3,1
283211101,2,0
265225116,6,4
283211101,3,1
218199987,6,3
804263063,6,2
256199987,3,1
826205186,7,3
256199987,4,2
256199987,5,2
300270821,6,4
852200159,5,5
256199987,4,2
300192448,5,2
256199987,2,2
300215698,7,6
256199987,6,3
289178005,5,2
256199987,4,2
256199987,6,2
256186569,4,1
206177683,1,0
256199987,5,2
856210385,6,1
324024630,4,2
284216065,4,1
324024630,2,2
291220901,9,4
324024630,6,3
264190941,1,1
324024630,3,2
300192448,2,0
324024630,2,1
265225116,2,0
324024630,4,1
216163587,5,2
324024630,4,1
252167948,0,0
324024630,3,0
291262621,7,1
324024630,7,3
828226753,7,5
852192448,5,3
828226753,4,3
231024630,6,4
828226753,8,5
206024630,4,2
828226753,8,8
283186569,4,1
828226753,5,4
517223885,8,4
828226753,5,4
300226753,6,0
300192119,5,2
300192119,11,3
300192119,4,1
206048940,3,1
300192119,4,0
300259532,0,0
300192119,8,4
501230621,5,2
300192119,1,1
270233267,5,3
300192119,3,1
300192119,8,3
265192119,3,1
300192119,2,1
300192119,6,3
265233306,5,1
300192119,3,1
254048940,4,3
828215698,5,1
264190941,2,1
206193080,8,2
802163587,3,1
300186148,5,3
324024630,9,5
300254803,6,2
300186148,6,2
834192119,11,0
300186148,2,0
300186148,4,2
825192448,6,2
252051539,4,2
300186148,3,1
234051539,7,2
300186148,4,1
270193105,1,1
300186148,4,2
802051539,3,3
300186148,5,0
206177683,3,2
300186148,5,3
826200389,7,3
829220901,4,2
829220901,1,1
237212831,2,0
829220901,6,2
264190941,4,1
829220901,7,4
845233267,3,1
829220901,9,8
300262621,5,2
829220901,5,1
300215698,6,3
829220901,3,1
231024630,4,4
829167495,6,1
300192119,5,2
829167495,8,2
834210257,4,2
829167495,9,4
234051539,7,2
829167495,10,3
206186153,7,2
829167495,12,7
283170597,9,4
829167495,4,2
246199987,5,2
829167495,6,2
828215698,5,4
829167495,5,2
291211738,9,5
829167495,7,1
201167948,7,3
829167495,2,0
300192448,4,1
829235073,3,0
256193105,8,5
251167495,3,2
256193105,7,3
825212831,1,0
207193080,6,4
207193080,3,1
274192119,7,6
834177683,5,2
207193080,4,1
207193080,4,2
265233306,2,2
206024630,2,0
207193080,3,3
324024630,4,3
207193080,4,1
322177644,5,1
207193080,4,1
270233934,3,0
207193080,6,3
846202811,5,2
207193080,4,0
264230621,4,3
207193080,8,1
253192119,3,2
218221087,3,1
804262621,3,2
218221087,5,3
218221087,6,3
300215698,4,2
218221087,4,3
853232065,3,2
294238570,1,0
218221087,4,2
218221087,4,1
274192119,8,3
218221087,3,3
508186153,2,0
300233934,4,0
218221087,4,3
218221087,0,0
252167948,2,0
852186153,7,2
829051539,4,1
828192119,5,4
829051539,7,5
829199987,3,1
829051539,2,0
283167495,3,2
829051539,2,1
517235073,4,3
829051539,3,0
810225116,5,2
829051539,1,1
802167948,8,1
829051539,2,1
300186153,1,1
829051539,19,6
206024630,1,1
829051539,4,0
300192119,6,1
829051539,5,2
237001179,3,2
264190941,4,2
264190941,9,4
268051539,7,3
802005479,8,4
264190941,4,1
252162835,4,3
264190941,4,2
216189690,8,2
264190941,3,1
300262621,8,4
264190941,6,4
251001179,4,2
214051539,1,0
251001179,2,1
300260978,3,0
280210257,8,1
251001179,3,1
251001179,8,4
517211738,2,1
251001179,3,1
300186153,8,3
251001179,3,3
834230621,5,2
251001179,1,1
233192119,6,5
216200389,4,3
852263880,3,1
231024630,5,2
216200389,6,1
216200389,5,5
300206585,8,4
216200389,4,1
818167495,4,1
856228789,5,2
216200389,8,5
810246139,4,0
216200389,0,0
300186153,3,1
216200389,9,6
300233189,2,0
216200389,2,0
840215316,4,2
216200389,1,0
253167495,5,1
216200389,9,6
834235840,2,1
253192119,6,1
253192119,4,2
280177683,7,2
253192119,7,2
300234777,4,3
283186569,3,2
253192119,4,4
253192119,7,2
826226753,2,0
253192119,6,3
834202811,8,4
253192119,4,2
828212831,3,1
856235840,7,4
253192119,2,1
247191924,0,0
300263887,5,1
300263887,7,4
300233306,6,2
256005479,5,3
300263887,7,3
300263887,5,1
829220901,3,1
251192119,1,1
300263887,6,2
828230621,5,0
300263887,2,1
206212831,3,3
300263887,5,2
214212831,6,0
300263887,7,1
511220901,6,4
300263887,2,1
825206585,5,1
300263887,2,1
289051539,3,0
265186153,5,2
825206585,3,1
265186153,7,4
206212831,2,0
265186153,3,2
825212831,3,0
256186153,8,6
300192119,6,2
256186153,5,5
234001179,3,1
256186153,2,1
231163155,1,0
256186153,5,2
256186153,8,4
834212831,4,0
828215698,3,3
253192119,3,0
828215698,1,1
828215698,7,1
828215698,6,2
216192448,7,4
828215698,5,2
828192119,5,1
828215698,5,4
101001179,4,2
828215698,1,0
300194404,6,2
828215698,1,1
300193080,3,2
828215698,4,3
251051539,4,2
828215698,7,2
253168435,7,3
274192119,3,1
804263063,4,2
274192119,3,1
828230621,4,2
274192119,3,1
806266323,6,1
274192119,4,2
848252154,3,0
851210676,3,0
274192119,6,4
274192119,7,3
840214979,5,3
253192119,8,3
274192119,6,3
274192119,3,2
300199987,6,2
274192119,2,0
848225116,1,0
206230621,6,2
814223885,4,0
825192119,2,0
814223885,4,3
851204935,1,0
814223885,2,2
814223885,3,1
825051539,4,2
289190053,4,1
280243952,5,2
289190053,6,2
265233306,12,6
289190053,0,0
845199005,3,1
289190053,1,0
256193105,11,2
289190053,3,0
206215316,4,2
289190053,7,4
828212831,2,1
289190053,3,3
300204883,6,2
289190053,3,1
273180739,5,2
289190053,7,3
840242948,3,0
289190053,3,0
237212831,4,1
300240913,8,6
234190941,2,1
300240913,2,1
256186153,5,0
300240913,3,1
828167495,3,0
300240913,6,2
201192119,8,1
300240913,6,2
517212831,5,2
300240913,5,0
802051539,1,0
300240913,5,0
517193080,1,0
207000488,5,2
300240913,2,1
300240913,4,3
517200389,2,1
300240913,2,1
291262621,12,4
829235073,2,1
828202811,5,4
829235073,6,4
802163587,2,0
829235073,4,2
268005479,4,1
234167495,8,3
829235073,3,1
834192119,4,2
829235073,6,3
289176550,8,3
829235073,7,3
829235073,7,2
829235073,5,3
829235073,8,4
840188943,0,0
829235073,9,5
214212831,3,2
829235073,2,1
300258498,5,3
237190053,5,3
834202811,7,3
237190053,8,4
836005479,5,2
237190053,2,1
825192119,8,4
237190053,0,0
234051539,4,1
206024630,5,2
237190053,1,1
237190053,3,2
234190053,6,6
237190053,3,1
828209981,6,3
210230621,7,3
265233306,2,0
265233306,3,3
828212831,6,3
283186153,5,2
300186153,3,2
517259532,6,3
300186153,6,2
300224836,4,2
300186153,5,1
848225116,5,0
300186153,5,1
322146748,6,4
300186153,7,3
804262621,3,2
300186153,4,2
300224836,2,1
300186153,2,2
804262621,3,2
300186153,1,1
517259532,5,5
300186153,4,2
517209981,7,4
300186153,2,1
207212831,6,1
300228789,6,0
207212831,8,3
256199987,7,4
265233306,4,0
207212831,1,0
300259532,5,3
207212831,6,1
207212831,5,4
270233934,4,2
217234642,5,3
207212831,7,2
207212831,7,3
515227127,5,2
216200389,6,2
207212831,7,2
207212831,8,2
300226753,5,4
216162835,0,0
828215698,4,0
207210257,4,1
828215698,4,0
265233306,4,4
264230621,6,4
265233306,7,2
101238380,5,4
265233306,4,2
252162835,7,3
265233306,2,0
827048940,4,2
265233306,5,3
814048940,7,2
265233306,4,2
300235840,3,2
826192563,8,2
265233306,6,1
265233306,6,3
256051539,2,1
265233306,4,2
237192119,8,3
517211738,5,4
256186153,5,4
517211738,5,1
214024630,4,1
802048940,3,2
517211738,7,3
517211738,8,2
283192448,6,2
517211738,9,4
804262621,7,3
517211738,10,4
283186153,8,4
517211738,4,1
251167495,3,2
517211738,5,2
293212432,4,3
274192119,5,3
517211738,4,3
517211738,5,0
216192448,6,3
834210257,4,2
300212831,3,1
101005479,6,2
270221087,2,1
825212831,6,4
270221087,2,0
242186153,5,2
270221087,2,1
270221087,3,2
214212831,3,0
201190053,7,3
270221087,9,5
270221087,4,2
825051539,5,4
802051539,6,2
270221087,2,1
265233306,4,1
270221087,4,0
270221087,2,0
289192119,4,3
253167495,3,0
237212831,4,2
253167495,4,1
216167495,4,2
253192119,7,4
253167495,6,4
253167495,4,1
825048940,4,3
253167495,8,5
289190053,4,3
253167495,5,2
856240091,1,0
253167495,4,3
513234642,4,3
253167495,4,3
300230621,6,4
218215316,5,1
825212831,5,2
218215316,12,7
300193080,7,1
815206003,7,2
218215316,5,3
206024630,8,4
218215316,4,2
289192119,3,0
218215316,7,3
237212831,4,1
218215316,6,3
218215316,4,2
300243647,3,1
508024630,5,1
218215316,3,1
265234102,5,3
218215316,6,3
324024630,7,3
848192119,4,0
829204883,4,0
848192119,4,1
237199987,7,2
848192119,6,3
300199987,5,1
848192119,8,6
834210257,21,1
848192119,1,0
101190053,3,1
848192119,3,2
270233934,3,2
848192119,6,2
291262621,3,2
848192119,7,1
810220901,5,2
848192119,6,3
270233267,5,3
300212831,4,1
270233267,5,3
214048940,4,0
270233267,6,4
515192119,6,2
270233267,6,4
234192119,7,2
270233267,7,4
300186153,4,1
270233267,4,0
845242179,1,1
270233267,4,1
256210257,3,2
270233267,10,8
834242948,4,1
270233267,1,0
513200389,8,4
319005479,5,4
828202811,5,2
291220901,0,0
319005479,2,0
826226753,2,0
217212831,10,6
828192119,7,3
826226753,9,4
826226753,5,1
217212831,5,4
826226753,4,1
283167495,9,3
826226753,3,2
517211738,5,4
826226753,13,6
291211738,2,2
826226753,4,3
834230621,12,7
251167948,5,2
826226753,5,1
826226753,2,0
206177683,5,4
300192119,1,0
844199641,4,0
289192119,3,1
300192119,5,0
300192119,5,4
265234102,8,3
300192119,4,2
253167495,5,1
300192119,4,1
216167495,3,2
201001179,9,2
300192119,2,1
834230621,6,3
300192119,2,1
828212831,4,1
300192119,3,2
834212831,3,1
300192119,3,0
265234102,4,1
265186153,3,0
253192119,1,1
265186153,5,3
265186153,7,6
300167495,2,0
265186153,4,1
111051539,0,0
300192119,7,3
265186153,4,1
300192119,0,0
265186153,5,1
217210257,3,1
265186153,6,3
265186153,3,2
256186153,3,0
265186153,6,4
300263887,7,1
513228789,2,0
214190053,11,7
251190053,6,5
513228789,4,0
513228789,0,0
265192119,4,1
300198513,6,1
513228789,3,2
324024630,10,5
513228789,3,1
856235840,2,2
513228789,4,1
517192563,2,2
513228789,3,1
513228789,2,2
206199482,3,2
206024630,8,3
513228789,9,2
206024630,8,4
300190941,7,0
246199987,8,1
206024630,4,2
206024630,1,1
206200389,4,0
206024630,3,3
256186153,4,1
206024630,5,4
503234102,5,2
206024630,7,3
214024630,2,0
206024630,4,2
852192448,7,1
206024630,3,0
840215316,4,1
300215316,5,2
300219836,0,0
804262621,2,1
300219836,3,2
300219836,5,1
214192448,1,0
828200389,3,2
300219836,3,0
300219836,5,3
319005479,7,4
300219836,3,1
300240091,1,0
280230621,4,2
300219836,7,7
231024630,4,0
300219836,4,1
300219836,3,2
517212831,4,1
324024630,2,1
517252154,9,3
324024630,6,3
270233934,5,3
324024630,4,0
280177683,6,2
836167948,5,4
251048940,3,0
828215698,4,1
251048940,4,1
256199987,6,3
251048940,5,1
832235073,3,0
251048940,4,3
835016254,6,3
251048940,1,1
828230621,5,1
251048940,1,0
846212831,5,1
511186153,7,3
848051539,7,5
251048940,6,4
814186569,7,2
251048940,5,1
300252154,5,3
234173373,4,0
300252154,3,0
214200389,2,1
265225116,2,1
300252154,5,1
300252154,5,4
805212432,4,2
834230621,5,1
300252154,4,1
322146748,2,1
300252154,7,5
300263887,0,0
300252154,4,1
300252154,0,0
234051539,2,0
515167495,8,4
300252154,5,3
214186569,3,3
300243311,5,3
300243311,5,4
256186153,6,3
300243311,4,1
251186153,8,4
300243311,7,2
231024630,3,1
217212831,9,5
300243311,5,0
300243311,4,3
206177683,4,2
300243311,5,1
284216065,10,7
300243311,4,1
825192448,5,3
300243311,6,3
283230621,6,3
810200389,6,3
826226753,1,0
851220901,6,2
826226753,2,2
231024630,2,1
826226753,3,2
826226753,4,2
206177683,2,1
324024630,2,2
826226753,15,13
265233306,3,2
826226753,7,4
826226753,3,1
828200389,6,4
206212831,4,1
826226753,2,2
828200389,4,2
826226753,3,0
829235073,7,2
256199987,11,5
825212831,4,1
256199987,5,3
851220901,6,3
256199987,3,1
283224251,2,2
256199987,7,2
216192448,8,3
256199987,6,3
814223885,0,0
256199987,3,0
517230869,4,1
256199987,4,2
844259532,7,1
256199987,6,2
289190053,8,4
256199987,1,0
268051539,6,1
825210257,1,0
840215316,7,3
268051539,6,1
289192119,7,4
300192119,2,0
834242948,3,2
300192119,6,1
300192119,3,1
834240913,6,3
828167495,5,3
300192119,4,2
264210385,3,3
300192119,6,0
207192563,1,0
300192119,5,2
265233306,2,2
300192119,1,0
206024630,0,0
300192119,3,1
270233934,6,2
300192119,0,0
840206585,8,2
845233267,8,4
840206585,7,0
206177683,10,2
840206585,3,1
261044897,11,9
300234371,3,0
840206585,0,0
840206585,7,4
216234642,5,2
852223885,6,3
216162835,5,2
206167948,5,4
852223885,8,1
852223885,5,3
840215316,11,9
852223885,4,2
300206585,5,2
829189117,8,4
517235840,3,0
300243675,5,1
829189117,2,2
253177683,4,3
829189117,2,2
829189117,5,4
206210257,1,1
805212432,4,2
829189117,3,3
300192448,4,4
829189117,10,6
829189117,5,4
828167948,6,4
293212432,4,1
829189117,5,2
829189117,5,2
256192448,3,1
206206585,5,3
829189117,3,0
234190941,2,0
829235073,3,3
234190941,3,1
300192448,4,2
515210257,7,3
234190941,5,2
234190941,5,2
848167948,5,4
234190941,5,2
265233306,6,2
251186153,5,1
234190941,5,1
234190941,5,3
256210257,4,0
234190941,3,0
300215316,8,4
234190941,4,2
804250753,2,1
802167948,2,1
256005479,7,4
810185122,7,2
802167948,3,0
802167948,3,0
300230621,8,3
802167948,3,2
810225116,11,7
802167948,4,3
206024630,2,0
802167948,9,4
253192119,5,1
802167948,5,2
237192119,10,6
802167948,3,0
265233306,3,1
802167948,4,1
207192563,5,1
802167948,6,5
300212831,5,1
291262621,7,3
260226753,4,1
300243952,8,5
260226753,5,3
264230621,5,3
260226753,9,4
260226753,1,0
853232065,5,4
260226753,3,2
802167495,4,3
825212831,10,8
260226753,3,3
283170597,7,4
260226753,3,2
280206585,4,2
260226753,7,4
260226753,4,2
508223550,4,0
828192448,2,0
264230621,4,1
828215698,4,3
264230621,1,1
264230621,2,0
101000488,6,3
264230621,4,2
251192119,4,3
264230621,7,2
251186153,7,1
264230621,3,0
513202811,5,1
264230621,8,3
268005479,4,1
264230621,6,2
231168435,5,2
264230621,9,5
300224836,4,1
251192119,4,1
217212831,6,2
300203841,7,2
251192119,6,1
300243311,1,1
251192119,6,3
810200389,6,2
251192119,6,3
251192119,5,1
251192119,1,0
300200110,5,2
251192119,2,1
251192119,8,5
207048940,3,1
251192119,6,0
825192448,6,2
251192119,4,2
217212831,6,1
289192119,6,1
251192119,6,0
206210257,12,7
289051539,4,3
216192448,1,0
289051539,4,2
251150724,6,2
289051539,3,1
214192119,2,1
289051539,7,4
291211738,2,1
283170597,5,2
253204935,8,6
283170597,6,0
283170597,1,0
206024630,4,3
283170597,4,2
265234102,7,4
293212432,0,0
283170597,0,0
300192448,4,1
283170597,10,3
283170597,5,4
206024630,4,1
283170597,5,1
237212831,2,1
201005479,8,5
283170597,8,4
216200389,4,0
237212831,1,0
237212831,6,3
289048940,6,4
270234577,5,2
237212831,7,3
237212831,2,1
251190053,4,1
300236515,5,2
237212831,4,1
237212831,3,1
825192448,6,3
237212831,7,2
251186153,5,1
834212831,5,1
256193105,7,4
300212432,1,0
256193105,4,2
216190053,1,1
256193105,5,3
206186153,3,1
256193105,4,0
256193105,6,3
291211738,3,0
242192119,8,5
256193105,6,2
291211738,0,0
256193105,5,2
206167948,10,5
256193105,5,2
214192119,3,0
256193105,2,0
265234102,2,1
300263063,5,2
265234102,4,1
834167495,2,0
265234102,5,2
324024630,5,2
265234102,4,1
216230621,2,2
265234102,1,0
260186569,5,1
265234102,5,3
101001179,6,1
265234102,4,3
829167495,4,2
265234102,5,3
834210257,3,2
265234102,2,1
517200389,4,2
834190941,6,2
246186569,6,1
834190941,4,0
206024630,4,1
264190941,6,3
828209981,6,2
264190941,4,2
256192448,9,6
264190941,3,0
834212831,9,7
264190941,7,4
513235073,5,4
264190941,8,2
265225116,6,4
264230621,8,2
264190941,9,4
264190941,5,2
253177683,4,2
517192563,3,0
300238186,6,3
517192563,7,4
206188943,4,1
517192563,8,4
207212831,8,3
517192563,1,0
206167948,1,1
517192563,1,0
834230621,2,2
517192563,6,4
253230621,5,2
517192563,1,0
845233267,5,1
517192563,5,1
300192119,2,1
206203841,7,3
834190941,8,4
834212831,3,1
834190941,7,1
834190941,5,1
206186153,8,3
253167948,8,4
834190941,4,2
804262621,5,2
834190941,2,1
834210257,8,6
834190941,3,0
242194404,3,3
834190941,6,2
300192448,5,3
834190941,4,0
300192119,5,3
834190941,4,1
206203775,5,3
284188943,5,5
233192119,4,1
284188943,4,2
513186153,6,4
246186569,4,1
300263063,0,0
513186153,4,1
217177683,4,0
513186153,1,0
283192448,5,3
513186153,6,2
804262621,2,1
513186153,4,0
300243675,8,5
834230621,5,2
218215316,11,6
324024630,5,3
324024630,2,0
206206585,6,1
300242179,7,4
324024630,2,1
324024630,3,1
207167495,7,3
324024630,7,6
264230621,3,1
846202811,10,1
324024630,0,0
324024630,0,0
256210257,10,5
818167495,7,1
324024630,7,1
814048940,6,2
324024630,2,0
848252154,4,1
324024630,6,3
246173373,7,2
214024630,1,0
246173373,9,4
256051539,2,0
804262621,3,1
246173373,8,3
246173373,10,3
300192119,1,1
246173373,5,1
283230869,5,3
246173373,2,0
300172203,6,3
207051539,11,6
221189342,4,0
207051539,5,1
291220901,5,4
234167495,6,3
214150724,8,3
214150724,6,3
848167948,5,2
206024630,8,7
214150724,4,3
214150724,7,4
829051539,2,1
214150724,4,2
253163587,3,1
214150724,3,0
300192448,8,5
214150724,4,3
246186569,4,2
324024630,3,1
214150724,5,0
289051539,5,1
214150724,7,4
300210358,9,4
216192448,5,3
216192448,7,5
265233306,7,3
216192448,2,1
206024630,7,4
517227127,5,0
216192448,6,0
216192448,3,0
300235840,3,1
246199987,5,2
216192448,6,4
272167948,1,0
216192448,3,0
265233306,2,2
260243952,13,2
280215698,11,2
265233306,1,0
111051539,3,2
265233306,2,2
265233306,7,3
265233306,2,1
265233306,0,0
206024630,1,1
265233306,7,4
300215698,1,0
265233306,2,1
300240913,6,2
265233306,7,5
206024630,9,6
834215698,5,1
265233306,5,3
265233306,4,0
300259532,2,1
291211738,5,0
300192119,7,3
291211738,2,1
517235840,7,3
291211738,4,3
319005479,6,2
291211738,0,0
246186569,4,1
291211738,1,0
300243675,5,2
291211738,9,5
246193041,4,3
291211738,3,1
804262621,2,0
291211738,1,0
206212831,8,4
291211738,4,0
265225116,6,3
291211738,5,1
265192119,4,2
852189117,6,2
851204935,4,2
851204935,3,0
300243311,4,1
300192119,4,2
851204935,7,5
851204935,5,5
300228789,6,1
851204935,3,1
210230872,5,2
851204935,3,3
207193080,4,2
851204935,8,4
253167495,5,2
851204935,5,1
216230621,6,3
284216065,8,4
851204935,4,1
851204935,5,1
207051539,3,1
206024630,4,2
101001179,4,2
206024630,8,5
253192119,4,2
206024630,10,7
216230621,4,3
246190778,5,2
206024630,3,2
273226753,1,1
206024630,4,0
251192119,6,3
206024630,4,2
856228789,9,2
206024630,2,0
214024630,7,3
206024630,7,3
300192119,7,3
206024630,5,2
828202811,3,1
501215698,6,3
217212831,8,4
501215698,9,6
840206585,7,5
501215698,1,1
252051539,4,0
501215698,3,0
501172723,9,3
256051539,8,4
501172723,3,2
216167948,5,0
501172723,5,1
845234642,6,3
501172723,6,3
300242656,6,2
291262621,8,3
206005479,5,2
291262621,7,2
517228383,5,2
291262621,5,1
805252662,4,1
291262621,2,0
825051539,9,5
291262621,5,2
517190941,2,1
291262621,0,0
834202811,7,3
517254803,7,1
291262621,1,1
291262621,1,1
206177683,2,2
265225116,2,1
291262621,4,1
834192119,4,1
804262621,1,1
834192119,5,3
300228383,2,1
834192119,4,1
265234102,7,4
834192119,2,2
252051539,1,1
834192119,5,3
206177683,10,5
834192119,3,2
300186153,5,1
834192119,1,1
251051539,3,2
834192119,2,1
300199482,3,1
834192119,8,5
834230621,9,7
246199987,7,3
852186153,7,2
270233267,4,1
852186153,11,8
206212831,5,0
852186153,3,2
283186153,3,0
852186153,4,1
242210257,3,0
852186153,4,3
265234102,3,0
852186153,4,3
252051539,3,0
852186153,5,2
216192448,1,1
852186153,6,3
300277823,4,3
852186153,8,3
206048940,2,0
855192119,3,0
855192119,6,2
848167948,6,3
503233306,4,1
855192119,7,3
829235073,5,2
855192119,5,2
855192119,2,1
291211738,6,2
280188943,4,2
855192119,4,2
251051539,5,2
855192119,4,3
300263063,1,1
855192119,4,1
517202811,0,0
508224003,3,0
834235840,9,5
517202811,3,1
517202811,4,3
265233306,6,3
517202811,3,2
804262621,4,1
851230872,7,6
810200389,4,0
851230872,2,1
253209532,6,2
851230872,2,1
836005479,6,5
851230872,3,1
265234102,6,5
851230872,6,4
265186153,3,2
251024630,6,6
511228789,2,1
834220901,7,4
251024630,4,2
300220901,7,3
251024630,5,2
257238570,3,0
251024630,6,2
251024630,7,1
217210257,3,1
251024630,5,2
265233306,6,4
251024630,3,0
300259532,1,1
834212831,6,1
251024630,6,2
217203042,6,5
251024630,5,3
840242948,5,0
300219836,2,1
840242948,2,1
214212831,4,2
840242948,9,5
300193105,11,2
840242948,9,4
827048940,7,1
840242948,2,0
300225395,7,4
840242948,7,4
828215698,8,2
840242948,2,1
270221087,5,2
840242948,3,1
234192119,9,3
840242948,5,2
206199482,5,1
247191924,6,3
300243311,2,0
300243311,6,2
207051539,3,1
856203841,8,4
300243311,4,0
828212831,5,3
300243311,3,2
300243311,5,2
300190941,4,0
283230869,2,0
300243311,0,0
855212831,6,2
300243311,3,2
300243311,4,0
256186153,6,2
280235073,1,0
300243311,2,0
246211990,5,3
827051539,4,1
283224251,3,1
827051539,5,3
517254803,5,2
827051539,2,2
206024630,3,1
827051539,2,1
804262621,3,1
827051539,2,1
848167948,3,1
827051539,0,0
206024630,8,2
827051539,3,1
845230869,4,0
827051539,2,0
827051539,10,3
274192119,1,1
251150724,5,1
206177683,4,1
251150724,5,2
834192119,4,0
251150724,11,1
206167948,1,0
251150724,3,1
265233306,3,0
251150724,3,2
251051539,4,2
251150724,2,1
217199987,4,2
233192119,6,2
251150724,3,1
251150724,5,2
828202811,3,1
251150724,4,2
214005479,3,3
251150724,6,3
300199987,0,0
289192119,1,0
825210257,6,4
289192119,1,0
511234102,1,1
289192119,5,3
829235073,4,3
289192119,5,1
300243675,3,2
289192119,9,4
300223686,5,0
256210257,5,3
289192119,1,0
289192119,7,4
237210257,3,2
289192119,3,0
206177683,7,3
289192119,5,4
300192119,5,1
289192119,6,3
234167495,4,1
265233306,7,4
251186153,5,2
265233306,7,4
206024630,4,0
265233306,4,1
237192119,4,0
265233306,8,3
270234577,5,1
265233306,7,5
251051539,5,2
265233306,4,2
834235840,6,2
265233306,6,2
214167495,3,1
265233306,9,3
517259532,6,1
265233306,6,3
846193080,5,2
851230872,4,3
300186153,5,3
851230872,7,4
834230621,8,5
851230872,2,0
265234102,4,4
851230872,7,3
283211101,2,1
851230872,4,3
300234642,5,1
851230872,10,5
264190941,7,4
851230872,3,1
300251752,5,0
851230872,1,1
270193105,5,3
851230872,5,3
291220901,7,4
234180739,3,2
840001179,4,0
234180739,5,2
825051539,9,3
218200726,2,0
234180739,7,4
234180739,2,1
834235840,4,0
834230621,7,2
234180739,8,3
251051539,4,0
234180739,8,3
234180739,6,2
324024630,8,4
206203841,3,2
234180739,6,3
234180739,6,2
829226753,8,2
101001179,3,1
234180739,7,3
274192119,5,1
256193105,4,3
206177683,2,1
256193105,5,3
256193105,1,0
830210941,2,0
206177683,8,3
256193105,9,6
256193105,3,1
265186153,4,2
256193105,5,2
834192119,4,2
256193105,7,5
300235840,6,2
270233934,0,0
256193105,5,2
256193105,7,4
825051539,4,0
256210257,4,1
300212831,9,2
300212831,6,1
291262621,4,1
300212831,4,0
300192119,5,2
856203841,5,4
300212831,7,1
300212831,5,3
101001179,8,2
828212831,6,3
300212831,3,3
283170597,6,1
300212831,0,0
300212831,1,1
829192119,3,1
300212831,3,2
270233934,5,3
270221087,4,1
852223885,3,2
270221087,5,1
300225395,6,3
270221087,1,1
802163587,3,1
270221087,6,3
251186153,5,3
834210257,4,1
270221087,2,2
829235073,4,2
270221087,3,1
270221087,3,1
265233306,7,2
207051539,6,2
270221087,3,1
828212831,7,5
502192119,2,1
300192119,4,1
502192119,8,2
829235073,3,0
502192119,1,1
834235840,6,3
828212831,4,2
834235840,2,2
300246671,8,3
834235840,4,2
234192119,2,2
323186153,7,3
834235840,3,1
834235840,6,2
856235840,5,3
834235840,3,2
289190053,5,1
513206585,0,0
834235840,5,3
834235840,3,1
206186153,9,2
834235840,3,1
280210257,2,2
234192119,4,2
840206585,8,2
234192119,4,2
829235073,9,5
234192119,4,1
851210676,6,2
234192119,7,3
856203841,6,2
234192119,5,1
834212831,5,1
234192119,10,5
300246671,6,1
234192119,5,2
206200389,5,1
234192119,8,0
844259532,8,2
300238186,4,3
810233934,4,3
300167495,4,2
300238186,6,4
265233306,3,1
300238186,2,2
256167495,5,1
300238186,3,1
829235073,1,1
300238186,5,4
300215316,2,0
300238186,5,2
253192119,4,1
300238186,5,2
829228279,4,2
300238186,5,2
216168435,9,1
802163587,3,1
217210257,5,1
802163587,2,1
319005479,4,1
802163587,2,1
802163587,6,3
284216065,4,2
214203775,3,1
802163587,6,2
300243675,3,2
802163587,7,4
300219836,7,2
802163587,7,4
265233306,4,1
802163587,1,1
253168435,2,0
802163587,6,2
214150724,4,1
825192448,7,4
201005479,4,3
214150724,5,2
828192448,5,2
214150724,3,3
214150724,0,0
855212831,3,0
214150724,1,1
846202811,6,2
214150724,6,5
265192119,5,2
828192448,0,0
214150724,4,1
802051539,2,0
214150724,0,0
291211738,5,1
852048940,6,3
291211738,5,3
201048940,5,1
291211738,7,3
206206585,1,0
300259532,3,1
291211738,4,2
814048940,5,3
291211738,3,2
300193080,5,1
291211738,10,8
291211738,1,0
828230621,3,1
101005479,7,3
291211738,4,3
253192119,1,1
291211738,4,1
517223885,0,0
251167495,7,4
265192119,3,0
251167495,6,2
253177683,2,1
251167495,7,4
265192119,4,1
251167495,6,3
251167495,7,0
265234102,0,0
251167495,2,1
834177683,6,0
300258485,2,0
251167495,2,1
242186153,3,0
251167495,1,0
237210257,5,1
251167495,2,0
834230621,2,0
251167495,5,4
268051539,2,0
300226753,5,4
216167948,6,3
300226753,4,2
265234102,10,8
300226753,7,6
265233306,5,2
300226753,2,1
260167495,4,0
300226753,9,5
834235840,0,0
300226753,4,0
802048940,5,1
300226753,5,3
825051539,7,3
300226753,3,1
264230621,2,0
300226753,3,2
256193105,7,4
828192119,4,2
828192119,3,1
828192119,0,0
852186153,6,1
828192119,2,1
828215698,12,9
828192119,5,2
246199987,5,2
256199987,7,4
256199987,5,2
324024630,2,1
284188943,1,0
256199987,7,3
256199987,6,2
834220901,2,1
